0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, weight
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 20.12, 66.09, 108.18, 100.63, 95.6, 210.28, 4.06, 1.15, 183.54, 284.18, 168.7, 161.82, 205.61, 207.93, 0.26, 0.0, 0.02, 0.02, 0.03, 0.03, 0.01, 0.62, 0.0, 0.28528863322285886
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.03, 65.48, 78.2, 75.26, 114.97, 136.96, 18.4, 0.13, 193.91, 280.16, 185.2, 207.7, 174.43, 127.14, 0.07, 0.0, 0.01, 0.02, 0.02, 0.03, 0.01, 0.51, 0.0, 0.30839605014465354
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.61, 52.93, 71.31, 47.65, 57.03, 165.87, 8.32, 0.16, 185.33, 164.15, 169.85, 120.2, 221.83, 238.82, 0.06, 0.0, 0.01, 0.01, 0.03, 0.02, 0.01, 0.69, 0.0, 0.30839605014465354
0.0, 1.07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.12, 43.82, 73.63, 135.85, 131.74, 136.21, 159.72, 16.34, 5.68, 190.24, 326.05, 185.42, 188.9, 238.91, 188.83, 2.74, 0.0, 7.4, 16.45, 86.58, 69.75, 25.2, 160.6, 0.05, 0.3860769549309854
0.0, 2.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 43.64, 90.28, 64.43, 127.48, 143.17, 103.3, 8.89, 5.46, 203.59, 202.42, 169.11, 124.59, 155.32, 226.43, 4.5, 0.0, 0.01, 0.01, 0.03, 0.02, 0.02, 0.89, 0.0, 0.9429271784260546
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 48.67, 77.96, 142.71, 135.77, 132.21, 188.58, 12.35, 3.59, 263.94, 274.56, 221.44, 207.57, 314.58, 256.62, 0.61, 0.0, 0.01, 0.01, 0.03, 0.04, 0.01, 0.36, 0.0, 0.9429271784260546
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.51, 42.54, 61.71, 102.52, 89.32, 121.91, 214.06, 4.94, 1.61, 210.18, 262.67, 258.11, 191.61, 256.02, 297.07, 2.32, 0.0, 0.01, 0.02, 0.04, 0.02, 0.01, 0.19, 0.0, 1.4869087569976605
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.36, 46.25, 85.47, 127.54, 131.01, 144.25, 226.07, 9.79, 5.09, 291.45, 315.3, 222.89, 216.01, 344.1, 324.66, 1.7, 0.0, 12.17, 0.01, 0.04, 0.03, 0.02, 131.21, 0.04, 1.4983138909990596
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 49.55, 78.71, 107.15, 107.51, 109.7, 226.06, 17.79, 3.51, 270.95, 313.87, 268.52, 211.58, 262.37, 304.85, 2.39, 0.0, 0.01, 0.01, 0.02, 59.76, 27.08, 49.44, 0.05, 1.7422955480786906
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 34.24, 64.48, 110.88, 101.46, 102.33, 231.04, 20.75, 2.82, 255.88, 316.79, 208.15, 212.61, 306.18, 308.45, 3.17, 0.0, 0.01, 32.72, 62.24, 34.77, 15.54, 93.82, 0.13, 1.9391338737805766
